userID,itemID,rating,genres
773,216,4.0,Comedy|Romance
1,216,5.0,Comedy|Romance
719,216,4.0,Comedy|Romance
378,216,4.0,Comedy|Romance
256,216,5.0,Comedy|Romance
262,216,3.0,Comedy|Romance
313,216,4.0,Comedy|Romance
904,216,4.0,Comedy|Romance
840,216,4.0,Comedy|Romance
804,216,4.0,Comedy|Romance
758,216,4.0,Comedy|Romance
868,216,2.0,Comedy|Romance
271,216,5.0,Comedy|Romance
881,216,4.0,Comedy|Romance
780,216,4.0,Comedy|Romance
401,216,4.0,Comedy|Romance
901,216,4.0,Comedy|Romance
916,216,4.0,Comedy|Romance
6,216,5.0,Comedy|Romance
882,216,4.0,Comedy|Romance
843,216,2.0,Comedy|Romance
918,216,2.0,Comedy|Romance
167,216,4.0,Comedy|Romance
908,216,3.0,Comedy|Romance
521,216,2.0,Comedy|Romance
871,216,3.0,Comedy|Romance
933,216,3.0,Comedy|Romance
748,216,4.0,Comedy|Romance
886,216,5.0,Comedy|Romance
280,216,5.0,Comedy|Romance
373,216,4.0,Comedy|Romance
684,216,3.0,Comedy|Romance
878,216,4.0,Comedy|Romance
860,216,4.0,Comedy|Romance
911,216,4.0,Comedy|Romance
738,216,3.0,Comedy|Romance
472,216,4.0,Comedy|Romance
588,216,5.0,Comedy|Romance
796,216,5.0,Comedy|Romance
741,216,4.0,Comedy|Romance
778,216,3.0,Comedy|Romance
577,216,4.0,Comedy|Romance
914,216,3.0,Comedy|Romance
682,216,4.0,Comedy|Romance
488,216,2.0,Comedy|Romance
608,216,5.0,Comedy|Romance
924,216,4.0,Comedy|Romance
889,216,4.0,Comedy|Romance
892,216,5.0,Comedy|Romance
883,216,4.0,Comedy|Romance
339,216,3.0,Comedy|Romance
943,216,4.0,Comedy|Romance
940,216,4.0,Comedy|Romance
885,216,3.0,Comedy|Romance
764,216,4.0,Comedy|Romance
659,216,4.0,Comedy|Romance
848,216,5.0,Comedy|Romance
934,216,1.0,Comedy|Romance
92,1079,3.0,Comedy|Musical
87,1079,2.0,Comedy|Musical
394,1079,3.0,Comedy|Musical
373,1079,4.0,Comedy|Musical
268,1079,3.0,Comedy|Musical
294,1079,2.0,Comedy|Musical
290,1079,2.0,Comedy|Musical
276,1079,2.0,Comedy|Musical
118,1079,4.0,Comedy|Musical
429,1079,2.0,Comedy|Musical
244,1079,2.0,Comedy|Musical
486,1079,2.0,Comedy|Musical
518,1079,1.0,Comedy|Musical
130,1079,3.0,Comedy|Musical
426,1079,3.0,Comedy|Musical
283,1079,4.0,Comedy|Musical
551,1079,1.0,Comedy|Musical
601,1079,3.0,Comedy|Musical
99,1079,3.0,Comedy|Musical
642,1079,5.0,Comedy|Musical
49,1079,1.0,Comedy|Musical
336,1079,1.0,Comedy|Musical
291,1079,2.0,Comedy|Musical
658,1079,2.0,Comedy|Musical
804,1079,4.0,Comedy|Musical
622,1079,2.0,Comedy|Musical
777,1079,2.0,Comedy|Musical
286,1079,3.0,Comedy|Musical
889,1079,2.0,Comedy|Musical
682,1079,3.0,Comedy|Musical
495,1079,5.0,Comedy|Musical
472,1079,4.0,Comedy|Musical
774,1079,1.0,Comedy|Musical
887,1079,1.0,Comedy|Musical
222,1079,1.0,Comedy|Musical
181,1079,1.0,Comedy|Musical
936,1079,1.0,Comedy|Musical
406,1079,2.0,Comedy|Musical
869,1079,2.0,Comedy|Musical
630,1079,1.0,Comedy|Musical
916,1079,2.0,Comedy|Musical
453,1079,1.0,Comedy|Musical
922,1079,1.0,Comedy|Musical
592,1079,1.0,Comedy|Musical
708,1079,1.0,Comedy|Musical
256,452,4.0,Action|Horror
270,452,4.0,Action|Horror
201,452,1.0,Action|Horror
308,452,2.0,Action|Horror
255,452,3.0,Action|Horror
13,452,3.0,Action|Horror
326,452,3.0,Action|Horror
320,452,3.0,Action|Horror
379,452,3.0,Action|Horror
83,452,3.0,Action|Horror
222,452,1.0,Action|Horror
367,452,4.0,Action|Horror
442,452,3.0,Action|Horror
303,452,2.0,Action|Horror
21,452,4.0,Action|Horror
145,452,3.0,Action|Horror
405,452,5.0,Action|Horror
399,452,3.0,Action|Horror
416,452,3.0,Action|Horror
109,452,2.0,Action|Horror
372,452,4.0,Action|Horror
5,452,1.0,Action|Horror
406,452,2.0,Action|Horror
497,452,2.0,Action|Horror
130,452,4.0,Action|Horror
504,452,2.0,Action|Horror
371,452,2.0,Action|Horror
541,452,3.0,Action|Horror
456,452,2.0,Action|Horror
425,452,2.0,Action|Horror
495,452,2.0,Action|Horror
38,452,5.0,Action|Horror
422,452,3.0,Action|Horror
457,452,3.0,Action|Horror
313,452,3.0,Action|Horror
135,452,2.0,Action|Horror
586,452,3.0,Action|Horror
7,452,5.0,Action|Horror
503,452,1.0,Action|Horror
332,452,4.0,Action|Horror
650,452,2.0,Action|Horror
802,452,4.0,Action|Horror
417,452,2.0,Action|Horror
843,452,2.0,Action|Horror
709,452,3.0,Action|Horror
268,452,1.0,Action|Horror
92,452,2.0,Action|Horror
868,452,2.0,Action|Horror
758,452,3.0,Action|Horror
896,452,3.0,Action|Horror
532,452,5.0,Action|Horror
833,452,1.0,Action|Horror
648,452,3.0,Action|Horror
846,452,3.0,Action|Horror
453,452,2.0,Action|Horror
805,452,3.0,Action|Horror
280,452,2.0,Action|Horror
617,452,1.0,Action|Horror
276,452,3.0,Action|Horror
671,452,4.0,Action|Horror
890,452,2.0,Action|Horror
577,452,3.0,Action|Horror
642,452,1.0,Action|Horror
933,452,1.0,Action|Horror
620,452,3.0,Action|Horror
774,452,1.0,Action|Horror
1,61,4.0,Drama
76,61,4.0,Drama
305,61,4.0,Drama
201,61,2.0,Drama
195,61,3.0,Drama
13,61,4.0,Drama
60,61,4.0,Drama
354,61,5.0,Drama
58,61,5.0,Drama
94,61,5.0,Drama
452,61,1.0,Drama
321,61,5.0,Drama
334,61,3.0,Drama
493,61,4.0,Drama
387,61,3.0,Drama
18,61,4.0,Drama
391,61,5.0,Drama
474,61,3.0,Drama
296,61,3.0,Drama
380,61,4.0,Drama
456,61,4.0,Drama
59,61,4.0,Drama
144,61,3.0,Drama
498,61,4.0,Drama
500,61,4.0,Drama
592,61,4.0,Drama
449,61,5.0,Drama
154,61,4.0,Drama
279,61,4.0,Drama
535,61,3.0,Drama
585,61,4.0,Drama
405,61,1.0,Drama
608,61,5.0,Drama
308,61,3.0,Drama
189,61,3.0,Drama
160,61,4.0,Drama
828,61,5.0,Drama
257,61,5.0,Drama
385,61,2.0,Drama
763,61,5.0,Drama
409,61,4.0,Drama
543,61,4.0,Drama
712,61,3.0,Drama
537,61,4.0,Drama
773,61,5.0,Drama
268,61,4.0,Drama
645,61,5.0,Drama
894,61,4.0,Drama
846,61,3.0,Drama
868,61,5.0,Drama
883,61,5.0,Drama
903,61,4.0,Drama
450,61,4.0,Drama
862,61,5.0,Drama
655,61,3.0,Drama
758,61,3.0,Drama
877,61,5.0,Drama
299,61,4.0,Drama
639,61,3.0,Drama
72,48,4.0,Documentary
161,48,1.0,Documentary
221,48,5.0,Documentary
272,48,4.0,Documentary
296,48,5.0,Documentary
213,48,5.0,Documentary
42,48,5.0,Documentary
10,48,4.0,Documentary
167,48,1.0,Documentary
233,48,5.0,Documentary
345,48,5.0,Documentary
92,48,4.0,Documentary
59,48,5.0,Documentary
13,48,5.0,Documentary
69,48,5.0,Documentary
73,48,2.0,Documentary
128,48,4.0,Documentary
291,48,5.0,Documentary
70,48,4.0,Documentary
315,48,4.0,Documentary
406,48,5.0,Documentary
65,48,5.0,Documentary
409,48,2.0,Documentary
95,48,4.0,Documentary
385,48,5.0,Documentary
106,48,3.0,Documentary
378,48,5.0,Documentary
343,48,3.0,Documentary
387,48,4.0,Documentary
156,48,4.0,Documentary
326,48,3.0,Documentary
402,48,5.0,Documentary
308,48,4.0,Documentary
458,48,4.0,Documentary
234,48,2.0,Documentary
393,48,2.0,Documentary
373,48,5.0,Documentary
457,48,5.0,Documentary
87,48,4.0,Documentary
474,48,4.0,Documentary
321,48,4.0,Documentary
269,48,5.0,Documentary
478,48,4.0,Documentary
399,48,3.0,Documentary
429,48,3.0,Documentary
556,48,5.0,Documentary
374,48,5.0,Documentary
293,48,5.0,Documentary
322,48,4.0,Documentary
144,48,5.0,Documentary
200,48,2.0,Documentary
493,48,4.0,Documentary
405,48,1.0,Documentary
591,48,4.0,Documentary
452,48,5.0,Documentary
299,48,4.0,Documentary
684,48,4.0,Documentary
305,48,5.0,Documentary
604,48,5.0,Documentary
694,48,4.0,Documentary
292,48,5.0,Documentary
747,48,5.0,Documentary
232,48,5.0,Documentary
661,48,4.0,Documentary
514,48,4.0,Documentary
748,48,4.0,Documentary
327,48,4.0,Documentary
561,48,4.0,Documentary
606,48,4.0,Documentary
655,48,4.0,Documentary
115,48,5.0,Documentary
1,48,5.0,Documentary
823,48,5.0,Documentary
182,48,3.0,Documentary
716,48,5.0,Documentary
391,48,4.0,Documentary
453,48,4.0,Documentary
533,48,4.0,Documentary
741,48,4.0,Documentary
686,48,5.0,Documentary
537,48,4.0,Documentary
870,48,4.0,Documentary
487,48,2.0,Documentary
592,48,5.0,Documentary
271,48,4.0,Documentary
840,48,3.0,Documentary
876,48,5.0,Documentary
896,48,4.0,Documentary
201,48,3.0,Documentary
18,48,4.0,Documentary
454,48,4.0,Documentary
522,48,4.0,Documentary
465,48,3.0,Documentary
639,48,4.0,Documentary
666,48,4.0,Documentary
693,48,5.0,Documentary
64,48,5.0,Documentary
577,48,5.0,Documentary
916,48,5.0,Documentary
864,48,5.0,Documentary
615,48,5.0,Documentary
222,48,5.0,Documentary
903,48,4.0,Documentary
506,48,2.0,Documentary
749,48,3.0,Documentary
899,48,4.0,Documentary
851,48,4.0,Documentary
700,48,4.0,Documentary
886,48,4.0,Documentary
796,48,3.0,Documentary
928,48,5.0,Documentary
682,48,4.0,Documentary
645,48,4.0,Documentary
846,48,5.0,Documentary
542,48,5.0,Documentary
883,48,4.0,Documentary
711,48,4.0,Documentary
13,360,4.0,Documentary
448,360,4.0,Documentary
451,360,3.0,Documentary
355,360,4.0,Documentary
181,360,1.0,Documentary
470,360,2.0,Documentary
206,360,1.0,Documentary
871,360,3.0,Documentary
489,360,5.0,Documentary
4,360,5.0,Documentary
92,77,3.0,Drama|Thriller
222,77,4.0,Drama|Thriller
224,77,4.0,Drama|Thriller
194,77,3.0,Drama|Thriller
59,77,4.0,Drama|Thriller
291,77,4.0,Drama|Thriller
262,77,2.0,Drama|Thriller
64,77,3.0,Drama|Thriller
83,77,4.0,Drama|Thriller
128,77,3.0,Drama|Thriller
106,77,4.0,Drama|Thriller
135,77,4.0,Drama|Thriller
334,77,3.0,Drama|Thriller
301,77,3.0,Drama|Thriller
276,77,3.0,Drama|Thriller
184,77,3.0,Drama|Thriller
188,77,4.0,Drama|Thriller
201,77,2.0,Drama|Thriller
110,77,4.0,Drama|Thriller
234,77,3.0,Drama|Thriller
256,77,3.0,Drama|Thriller
286,77,3.0,Drama|Thriller
320,77,3.0,Drama|Thriller
372,77,5.0,Drama|Thriller
345,77,3.0,Drama|Thriller
244,77,4.0,Drama|Thriller
381,77,2.0,Drama|Thriller
60,77,4.0,Drama|Thriller
375,77,4.0,Drama|Thriller
42,77,5.0,Drama|Thriller
330,77,4.0,Drama|Thriller
56,77,3.0,Drama|Thriller
43,77,3.0,Drama|Thriller
115,77,2.0,Drama|Thriller
270,77,2.0,Drama|Thriller
417,77,3.0,Drama|Thriller
280,77,3.0,Drama|Thriller
405,77,1.0,Drama|Thriller
183,77,3.0,Drama|Thriller
343,77,3.0,Drama|Thriller
94,77,3.0,Drama|Thriller
474,77,5.0,Drama|Thriller
347,77,5.0,Drama|Thriller
313,77,3.0,Drama|Thriller
416,77,4.0,Drama|Thriller
271,77,4.0,Drama|Thriller
269,77,1.0,Drama|Thriller
497,77,3.0,Drama|Thriller
506,77,3.0,Drama|Thriller
109,77,4.0,Drama|Thriller
504,77,4.0,Drama|Thriller
7,77,5.0,Drama|Thriller
246,77,2.0,Drama|Thriller
429,77,3.0,Drama|Thriller
363,77,2.0,Drama|Thriller
346,77,4.0,Drama|Thriller
76,77,2.0,Drama|Thriller
95,77,4.0,Drama|Thriller
72,77,4.0,Drama|Thriller
399,77,2.0,Drama|Thriller
311,77,5.0,Drama|Thriller
566,77,4.0,Drama|Thriller
496,77,2.0,Drama|Thriller
374,77,5.0,Drama|Thriller
618,77,3.0,Drama|Thriller
450,77,4.0,Drama|Thriller
505,77,3.0,Drama|Thriller
293,77,2.0,Drama|Thriller
318,77,3.0,Drama|Thriller
593,77,4.0,Drama|Thriller
524,77,3.0,Drama|Thriller
457,77,4.0,Drama|Thriller
328,77,4.0,Drama|Thriller
332,77,4.0,Drama|Thriller
659,77,4.0,Drama|Thriller
650,77,3.0,Drama|Thriller
178,77,4.0,Drama|Thriller
1,77,4.0,Drama|Thriller
655,77,3.0,Drama|Thriller
299,77,3.0,Drama|Thriller
453,77,3.0,Drama|Thriller
643,77,3.0,Drama|Thriller
308,77,3.0,Drama|Thriller
268,77,2.0,Drama|Thriller
49,77,1.0,Drama|Thriller
653,77,3.0,Drama|Thriller
454,77,4.0,Drama|Thriller
664,77,3.0,Drama|Thriller
766,77,2.0,Drama|Thriller
528,77,3.0,Drama|Thriller
532,77,5.0,Drama|Thriller
437,77,4.0,Drama|Thriller
741,77,3.0,Drama|Thriller
487,77,3.0,Drama|Thriller
215,77,3.0,Drama|Thriller
551,77,3.0,Drama|Thriller
764,77,4.0,Drama|Thriller
577,77,3.0,Drama|Thriller
586,77,3.0,Drama|Thriller
478,77,1.0,Drama|Thriller
371,77,5.0,Drama|Thriller
533,77,4.0,Drama|Thriller
378,77,4.0,Drama|Thriller
521,77,3.0,Drama|Thriller
774,77,1.0,Drama|Thriller
500,77,3.0,Drama|Thriller
721,77,5.0,Drama|Thriller
389,77,2.0,Drama|Thriller
711,77,3.0,Drama|Thriller
881,77,2.0,Drama|Thriller
545,77,3.0,Drama|Thriller
843,77,2.0,Drama|Thriller
823,77,4.0,Drama|Thriller
633,77,3.0,Drama|Thriller
627,77,2.0,Drama|Thriller
870,77,3.0,Drama|Thriller
815,77,4.0,Drama|Thriller
916,77,3.0,Drama|Thriller
893,77,4.0,Drama|Thriller
455,77,4.0,Drama|Thriller
130,77,5.0,Drama|Thriller
561,77,1.0,Drama|Thriller
749,77,3.0,Drama|Thriller
145,77,3.0,Drama|Thriller
647,77,4.0,Drama|Thriller
303,77,4.0,Drama|Thriller
393,77,3.0,Drama|Thriller
394,77,3.0,Drama|Thriller
442,77,3.0,Drama|Thriller
495,77,4.0,Drama|Thriller
267,77,3.0,Drama|Thriller
65,77,5.0,Drama|Thriller
682,77,3.0,Drama|Thriller
690,77,3.0,Drama|Thriller
922,77,4.0,Drama|Thriller
896,77,4.0,Drama|Thriller
186,77,5.0,Drama|Thriller
156,77,2.0,Drama|Thriller
452,77,3.0,Drama|Thriller
554,77,4.0,Drama|Thriller
932,77,2.0,Drama|Thriller
243,77,3.0,Drama|Thriller
758,77,3.0,Drama|Thriller
864,77,4.0,Drama|Thriller
693,77,2.0,Drama|Thriller
847,77,4.0,Drama|Thriller
498,77,2.0,Drama|Thriller
796,77,5.0,Drama|Thriller
897,77,4.0,Drama|Thriller
719,77,3.0,Drama|Thriller
889,77,3.0,Drama|Thriller
207,476,2.0,Comedy
192,476,2.0,Comedy
13,476,2.0,Comedy
75,476,1.0,Comedy
318,476,4.0,Comedy
290,476,3.0,Comedy
81,476,2.0,Comedy
83,476,3.0,Comedy
249,476,3.0,Comedy
6,476,1.0,Comedy
306,476,3.0,Comedy
238,476,3.0,Comedy
82,476,3.0,Comedy
49,476,1.0,Comedy
45,476,3.0,Comedy
93,476,4.0,Comedy
374,476,2.0,Comedy
303,476,3.0,Comedy
327,476,2.0,Comedy
274,476,4.0,Comedy
141,476,3.0,Comedy
15,476,4.0,Comedy
57,476,3.0,Comedy
26,476,3.0,Comedy
64,476,1.0,Comedy
59,476,2.0,Comedy
251,476,2.0,Comedy
438,476,5.0,Comedy
348,476,4.0,Comedy
231,476,3.0,Comedy
221,476,2.0,Comedy
280,476,5.0,Comedy
334,476,3.0,Comedy
256,476,4.0,Comedy
407,476,2.0,Comedy
345,476,3.0,Comedy
174,476,4.0,Comedy
92,476,2.0,Comedy
157,476,1.0,Comedy
223,476,3.0,Comedy
151,476,3.0,Comedy
18,476,3.0,Comedy
406,476,4.0,Comedy
271,476,1.0,Comedy
486,476,3.0,Comedy
236,476,3.0,Comedy
294,476,3.0,Comedy
144,476,2.0,Comedy
137,476,1.0,Comedy
530,476,4.0,Comedy
398,476,3.0,Comedy
193,476,2.0,Comedy
357,476,3.0,Comedy
457,476,2.0,Comedy
378,476,3.0,Comedy
402,476,3.0,Comedy
72,476,4.0,Comedy
393,476,3.0,Comedy
85,476,3.0,Comedy
286,476,4.0,Comedy
634,476,3.0,Comedy
630,476,5.0,Comedy
523,476,3.0,Comedy
572,476,4.0,Comedy
655,476,2.0,Comedy
601,476,1.0,Comedy
614,476,3.0,Comedy
500,476,2.0,Comedy
551,476,5.0,Comedy
178,476,3.0,Comedy
287,476,1.0,Comedy
541,476,5.0,Comedy
665,476,4.0,Comedy
159,476,5.0,Comedy
16,476,3.0,Comedy
65,476,3.0,Comedy
184,476,2.0,Comedy
365,476,4.0,Comedy
416,476,5.0,Comedy
181,476,4.0,Comedy
593,476,2.0,Comedy
653,476,2.0,Comedy
344,476,3.0,Comedy
711,476,4.0,Comedy
672,476,5.0,Comedy
518,476,4.0,Comedy
450,476,4.0,Comedy
222,476,3.0,Comedy
754,476,4.0,Comedy
682,476,1.0,Comedy
343,476,2.0,Comedy
650,476,2.0,Comedy
837,476,3.0,Comedy
792,476,1.0,Comedy
102,476,3.0,Comedy
533,476,2.0,Comedy
435,476,3.0,Comedy
453,476,3.0,Comedy
560,476,2.0,Comedy
761,476,2.0,Comedy
434,476,4.0,Comedy
563,476,3.0,Comedy
882,476,3.0,Comedy
864,476,2.0,Comedy
935,476,4.0,Comedy
87,476,2.0,Comedy
722,476,4.0,Comedy
931,476,3.0,Comedy
768,476,4.0,Comedy
524,476,3.0,Comedy
708,476,3.0,Comedy
599,476,4.0,Comedy
901,476,5.0,Comedy
939,476,5.0,Comedy
848,476,3.0,Comedy
881,476,2.0,Comedy
847,476,4.0,Comedy
262,476,3.0,Comedy
938,476,4.0,Comedy
654,476,3.0,Comedy
504,476,5.0,Comedy
821,476,4.0,Comedy
269,476,1.0,Comedy
805,476,1.0,Comedy
625,476,2.0,Comedy
862,476,4.0,Comedy
78,476,3.0,Comedy
896,476,2.0,Comedy
659,476,3.0,Comedy
692,476,3.0,Comedy
922,476,1.0,Comedy
437,476,4.0,Comedy
859,476,5.0,Comedy
109,476,3.0,Comedy
887,476,1.0,Comedy
936,476,4.0,Comedy
707,476,3.0,Comedy
342,476,4.0,Comedy
869,476,1.0,Comedy
590,476,3.0,Comedy
403,476,4.0,Comedy
872,476,4.0,Comedy
933,476,2.0,Comedy
800,476,3.0,Comedy
798,476,2.0,Comedy
891,476,5.0,Comedy
612,476,3.0,Comedy
916,476,2.0,Comedy
893,476,3.0,Comedy
907,476,4.0,Comedy
314,476,5.0,Comedy
717,476,4.0,Comedy
463,476,3.0,Comedy
917,476,5.0,Comedy
769,476,4.0,Comedy
885,476,4.0,Comedy
747,476,3.0,Comedy
804,476,3.0,Comedy
854,476,3.0,Comedy
880,476,3.0,Comedy
232,483,5.0,Drama|Romance|War
305,483,5.0,Drama|Romance|War
295,483,5.0,Drama|Romance|War
95,483,3.0,Drama|Romance|War
125,483,4.0,Drama|Romance|War
158,483,5.0,Drama|Romance|War
138,483,5.0,Drama|Romance|War
316,483,4.0,Drama|Romance|War
253,483,5.0,Drama|Romance|War
294,483,4.0,Drama|Romance|War
269,483,4.0,Drama|Romance|War
321,483,5.0,Drama|Romance|War
23,483,4.0,Drama|Romance|War
301,483,4.0,Drama|Romance|War
183,483,5.0,Drama|Romance|War
308,483,3.0,Drama|Romance|War
280,483,4.0,Drama|Romance|War
215,483,4.0,Drama|Romance|War
268,483,5.0,Drama|Romance|War
18,483,4.0,Drama|Romance|War
189,483,5.0,Drama|Romance|War
94,483,5.0,Drama|Romance|War
328,483,5.0,Drama|Romance|War
343,483,5.0,Drama|Romance|War
96,483,5.0,Drama|Romance|War
312,483,5.0,Drama|Romance|War
7,483,4.0,Drama|Romance|War
6,483,5.0,Drama|Romance|War
175,483,5.0,Drama|Romance|War
342,483,4.0,Drama|Romance|War
214,483,4.0,Drama|Romance|War
77,483,4.0,Drama|Romance|War
272,483,5.0,Drama|Romance|War
13,483,5.0,Drama|Romance|War
338,483,4.0,Drama|Romance|War
58,483,5.0,Drama|Romance|War
263,483,5.0,Drama|Romance|War
234,483,5.0,Drama|Romance|War
10,483,5.0,Drama|Romance|War
90,483,5.0,Drama|Romance|War
354,483,4.0,Drama|Romance|War
329,483,4.0,Drama|Romance|War
172,483,3.0,Drama|Romance|War
152,483,5.0,Drama|Romance|War
380,483,4.0,Drama|Romance|War
383,483,5.0,Drama|Romance|War
325,483,5.0,Drama|Romance|War
303,483,5.0,Drama|Romance|War
151,483,5.0,Drama|Romance|War
233,483,5.0,Drama|Romance|War
56,483,4.0,Drama|Romance|War
48,483,5.0,Drama|Romance|War
188,483,5.0,Drama|Romance|War
311,483,4.0,Drama|Romance|War
298,483,5.0,Drama|Romance|War
236,483,5.0,Drama|Romance|War
437,483,5.0,Drama|Romance|War
169,483,3.0,Drama|Romance|War
70,483,5.0,Drama|Romance|War
452,483,5.0,Drama|Romance|War
339,483,5.0,Drama|Romance|War
290,483,5.0,Drama|Romance|War
397,483,5.0,Drama|Romance|War
401,483,4.0,Drama|Romance|War
417,483,5.0,Drama|Romance|War
59,483,5.0,Drama|Romance|War
207,483,5.0,Drama|Romance|War
360,483,5.0,Drama|Romance|War
409,483,4.0,Drama|Romance|War
492,483,2.0,Drama|Romance|War
480,483,3.0,Drama|Romance|War
123,483,4.0,Drama|Romance|War
326,483,5.0,Drama|Romance|War
385,483,4.0,Drama|Romance|War
313,483,5.0,Drama|Romance|War
389,483,5.0,Drama|Romance|War
524,483,4.0,Drama|Romance|War
447,483,5.0,Drama|Romance|War
184,483,5.0,Drama|Romance|War
210,483,5.0,Drama|Romance|War
249,483,5.0,Drama|Romance|War
9,483,5.0,Drama|Romance|War
457,483,5.0,Drama|Romance|War
299,483,5.0,Drama|Romance|War
334,483,5.0,Drama|Romance|War
374,483,3.0,Drama|Romance|War
474,483,5.0,Drama|Romance|War
567,483,5.0,Drama|Romance|War
539,483,5.0,Drama|Romance|War
407,483,4.0,Drama|Romance|War
293,483,5.0,Drama|Romance|War
201,483,3.0,Drama|Romance|War
161,483,3.0,Drama|Romance|War
530,483,3.0,Drama|Romance|War
114,483,4.0,Drama|Romance|War
91,483,4.0,Drama|Romance|War
575,483,3.0,Drama|Romance|War
469,483,5.0,Drama|Romance|War
479,483,4.0,Drama|Romance|War
610,483,5.0,Drama|Romance|War
488,483,3.0,Drama|Romance|War
62,483,4.0,Drama|Romance|War
498,483,3.0,Drama|Romance|War
194,483,4.0,Drama|Romance|War
213,483,5.0,Drama|Romance|War
128,483,5.0,Drama|Romance|War
623,483,5.0,Drama|Romance|War
493,483,5.0,Drama|Romance|War
514,483,4.0,Drama|Romance|War
200,483,5.0,Drama|Romance|War
235,483,5.0,Drama|Romance|War
286,483,5.0,Drama|Romance|War
606,483,5.0,Drama|Romance|War
535,483,5.0,Drama|Romance|War
605,483,5.0,Drama|Romance|War
566,483,4.0,Drama|Romance|War
160,483,5.0,Drama|Romance|War
632,483,5.0,Drama|Romance|War
454,483,3.0,Drama|Romance|War
716,483,5.0,Drama|Romance|War
426,483,5.0,Drama|Romance|War
499,483,5.0,Drama|Romance|War
711,483,5.0,Drama|Romance|War
592,483,5.0,Drama|Romance|War
588,483,4.0,Drama|Romance|War
625,483,5.0,Drama|Romance|War
307,483,5.0,Drama|Romance|War
660,483,4.0,Drama|Romance|War
766,483,3.0,Drama|Romance|War
781,483,5.0,Drama|Romance|War
607,483,4.0,Drama|Romance|War
267,483,5.0,Drama|Romance|War
391,483,3.0,Drama|Romance|War
350,483,5.0,Drama|Romance|War
815,483,5.0,Drama|Romance|War
806,483,4.0,Drama|Romance|War
85,483,5.0,Drama|Romance|War
655,483,4.0,Drama|Romance|War
693,483,3.0,Drama|Romance|War
833,483,4.0,Drama|Romance|War
751,483,5.0,Drama|Romance|War
753,483,5.0,Drama|Romance|War
178,483,4.0,Drama|Romance|War
788,483,5.0,Drama|Romance|War
648,483,5.0,Drama|Romance|War
645,483,5.0,Drama|Romance|War
758,483,5.0,Drama|Romance|War
643,483,4.0,Drama|Romance|War
846,483,5.0,Drama|Romance|War
532,483,5.0,Drama|Romance|War
429,483,5.0,Drama|Romance|War
727,483,4.0,Drama|Romance|War
594,483,3.0,Drama|Romance|War
450,483,3.0,Drama|Romance|War
80,483,5.0,Drama|Romance|War
296,483,5.0,Drama|Romance|War
402,483,5.0,Drama|Romance|War
608,483,4.0,Drama|Romance|War
560,483,5.0,Drama|Romance|War
561,483,4.0,Drama|Romance|War
886,483,4.0,Drama|Romance|War
864,483,5.0,Drama|Romance|War
650,483,5.0,Drama|Romance|War
767,483,5.0,Drama|Romance|War
854,483,4.0,Drama|Romance|War
881,483,4.0,Drama|Romance|War
747,483,5.0,Drama|Romance|War
239,483,5.0,Drama|Romance|War
568,483,5.0,Drama|Romance|War
664,483,4.0,Drama|Romance|War
665,483,4.0,Drama|Romance|War
932,483,5.0,Drama|Romance|War
870,483,5.0,Drama|Romance|War
912,483,5.0,Drama|Romance|War
639,483,5.0,Drama|Romance|War
496,483,4.0,Drama|Romance|War
796,483,5.0,Drama|Romance|War
500,483,4.0,Drama|Romance|War
684,483,5.0,Drama|Romance|War
899,483,4.0,Drama|Romance|War
415,483,5.0,Drama|Romance|War
333,483,4.0,Drama|Romance|War
694,483,5.0,Drama|Romance|War
393,483,4.0,Drama|Romance|War
538,483,5.0,Drama|Romance|War
237,483,5.0,Drama|Romance|War
748,483,4.0,Drama|Romance|War
840,483,5.0,Drama|Romance|War
601,483,4.0,Drama|Romance|War
902,483,4.0,Drama|Romance|War
322,483,5.0,Drama|Romance|War
698,483,3.0,Drama|Romance|War
763,483,4.0,Drama|Romance|War
929,483,4.0,Drama|Romance|War
745,483,1.0,Drama|Romance|War
911,483,3.0,Drama|Romance|War
533,483,4.0,Drama|Romance|War
900,483,4.0,Drama|Romance|War
707,483,5.0,Drama|Romance|War
776,483,5.0,Drama|Romance|War
406,483,4.0,Drama|Romance|War
867,483,5.0,Drama|Romance|War
583,483,5.0,Drama|Romance|War
82,483,5.0,Drama|Romance|War
562,483,4.0,Drama|Romance|War
913,483,3.0,Drama|Romance|War
897,483,3.0,Drama|Romance|War
734,483,4.0,Drama|Romance|War
916,483,5.0,Drama|Romance|War
907,483,4.0,Drama|Romance|War
851,483,4.0,Drama|Romance|War
659,483,4.0,Drama|Romance|War
536,483,4.0,Drama|Romance|War
60,483,5.0,Drama|Romance|War
537,483,4.0,Drama|Romance|War
669,483,3.0,Drama|Romance|War
398,483,5.0,Drama|Romance|War
676,483,4.0,Drama|Romance|War
862,483,5.0,Drama|Romance|War
618,483,5.0,Drama|Romance|War
670,483,5.0,Drama|Romance|War
553,483,5.0,Drama|Romance|War
456,483,4.0,Drama|Romance|War
934,483,3.0,Drama|Romance|War
381,483,5.0,Drama|Romance|War
933,483,4.0,Drama|Romance|War
908,483,4.0,Drama|Romance|War
848,483,5.0,Drama|Romance|War
292,483,5.0,Drama|Romance|War
641,483,5.0,Drama|Romance|War
749,483,4.0,Drama|Romance|War
821,483,5.0,Drama|Romance|War
679,483,5.0,Drama|Romance|War
